Comment,label
Thế Sơn siuuuuu,NEU
Người tham gia ẩn danh 805 Thầy Xuân Anh cũng cho nghỉ nhé,POS
Yêu lại đi Yếnn Doo,POS
Ra câu cá rồi nướng ăn đc rồi á bạn :)),POS
Qua B5 mà ăn. Ra Ao Sen giờ chỉ bơi thôi,NEG
Vẫn lụt mà,NEG
"cá tung tăng, đói thì mình làm tí lẩu cá",POS
chèo thuyền đi ăn thì được,NEU
Đỗ Tiến chịu em rồi,NEG
Gỡ bài đi em phản cảm quá An Trần,POS
Vcut Phan Trọng Trung Tống Viêt Minh Quyền nhìn em nó học hỏi kìa,NEU
Minh Thư kìa coan :33,NEU
Nguyen Tuan Anh thich manh bao k?,NEG
Bùi Hoàng Tuấn Duy tắt ẩn danh đi anh,NEG
Lý Hải Quân tự tin khoe cá tính,NEU
Minh Thư e kìa,NEU
Nguyen Huy m đăng bài à,NEU
Cứ như này bảo sao ng ta đồn ko đúng về trai ptit,NEG
Chắc chắn là nghĩ bằng ku:)),NEU
Quay tay ra bài à,NEU
Lý Hải Quân e à,NEU
gì cũng t,POS
rồi đoá,NEU
Người tham gia ẩn danh 590 Có đường nào đến trường mà kh bị ngập kh ạ,NEU
Có thể là đi bơi nửa đường,NEG
mậu lương k ngập nhma đi qua phùng hưng viện 103 thì nửa bánh xe b nhé,NEU
Mạng & dịch vụ internet,POS
Nguyễn Văn Đức ko biết ae clc có được ưu ái cho ko phải học thầy XA ko? Chứ trường xếp lịch cho mà dính thì khỏi né,NEU
Thầy XA hiện lên về nói,NEG
Học cntt có gặp thầy XA ko mn nghe kể mà sợ quá,NEU
Nếu xếp hạng giáo viên thì thầy XA tier C hay D nhỉ?,NEU
rồi á,NEU
Nguyễn Văn Đức năm 3 kì 1 thì phải,NEU
Nguyễn Văn Đức hết kì này nghỉ hưu r,NEU
toi đc nghỉ r nè,POS
Chuyển sang on hết r mà,NEG
Nguyen Thien phải gì,NEG
"Cảm ơn trường k có thông báo gì chính thức, đăng 1 cái lên page thì có j mất thời gian nhỉ, đường tắc cứng luôn, muốn chửi thề",NEG
đây:))) sáng đi học trưa về xe chết máy,NEG
ở ngoài đường được 2 tiếng rồi:))),NEU
Cái ô màu xanh nước biển ở bàn gần cửa ra phía dưới ạ,NEU
Mỹ Duyên tự dưng nhớ thuyết trình lịch sử đảngg,NEU
Nguyễn T.Thu Trang bạn này có góp công khum,NEU
Mưa to là bão mưa nhỏ là mưa to,NEG
"Có thông báo học onl chưa, chưa thì đã thắng lợi đâu",NEU
Tự giác thôi,NEU
thế nào Đỗ Thị Tâm,NEU
1350k/tín thấy ........,NEG
mai chắc cho học onl đấy nhỉ,POS
Tự hỏi là các thầy bay đi làm à ?,NEG
"Bão là mưa to, mưa to là mưa bé, mưa bé là ko mưa. Em ở triều khúc đây còn phải bơi mà đi học tại gioeg nó ngập quá 1/2 bánh xe đạp r",NEG
"Nguyễn Sơn Trường bạn cứ đóng học phí đúng hạn cho trường, còn tính mạng hay sức khỏe của mình thì cứ mặc kệ là dc",NEU
:))) onl bạn ơi,POS
Còn ca 6h tối nay nữa:)),NEU
xa chỉ sợ trường thôi chứ cóc ghẻ sv thì mai xin em nhé,NEU
K có phép màu nào xảy ra cả,NEU
Sáng còn điểm danh,NEU
Xuân Hòa Xin 1 vé đi xuồng :>,NEU
+1 biển Mỹ Đình,POS
Có ai bây giờ đang ở sông Trần Phú không?,NEU
Nguyễn Thị Thu Hằng lụt hơn bắp đùi,NEG
Người tham gia ẩn danh 391 +2:)),NEU
Xắn quần lên mà lội thoii,NEG
Hoàng Minh Hiếu ib,NEU
mình gọi thêm 4-5 người nữa qua ở được k b,NEU
E không ib mà vẫn muốn qua thì sao a,NEG
Nguyễn Ngọc Huyền chị check ib e chưa nhắn,NEU
Nguyễn Ngọc Huyền tài lanh dữ,POS
Em anh ơi,NEU
ib b ơi mình không ib đc cho bạn,NEU
Nguyễn Hoài Nam ib mk nhé hẹ hẹ,NEU
Nguyễn Hoài Nam trống 1p 700k,NEU
Nguyễn Ngọc Huyền mình chỉ tuyển nam thôi ạ =))))),NEU
riêng này đuổi.,NEU
"Chẳng khó khăn gì , học hết kì 1 là cái kì trường sắp lịch cho học còn cac kì sau là tự đăng kí tín muốn học lop nào thì học qtrong là học 1 kì cx chẳng cần kết bạn vs ai cx chẳng cần quen ai luon vì cx có gặp lại nhau đâu , qtrong mỗi đóng hphi thoi",NEG
"Người tham gia ẩn danh 380 tôi cx thi lại, ae lập đội đi =))(",NEU
"Thanh Thảo vậy ví dụ em học kì 1 năm 2 trước, rồi quay lại kì 2 năm 1 sau cũng vẫn dc đúng ko ạ",NEU
Thanh Thảo e cmon chị nha chị gắng giải thích cho e quá,POS
Người tham gia ẩn danh còn kì 2 chưa học thì đợi đến kì 2 dki,NEU
Thành Lê b add mình chưa,NEU
Đoàn Lan Anh m sắp nghỉ học à,NEU
"Người tham gia ẩn danh mk đki môn nào chẳng đc e đâu phải là kì này là buộc phải học môn này đâu , dki nhiều thì lấy hobo cacthu nữa thì sao mà lựa đc , tuỳ bản thân thôi chứ nó có phải đúng trình tự đâu , học sao cho xong tín để ra trg là đc :)))",NEU
Anonymous participant 380 Xin face đi,POS
Thế Anhh m thôi chưa -))),NEU
"Thanh Thảo những tín em đki là ở kì 2 của phần lớn mọi người, trong lúc mọi người đều học kì 1, thì chẳng lẽ em học gần như là một mình 1 lớp ạ?",NEU
Bạn liên hệ Đoàn Lan Anh có kinh nghiệm giải quyết mấy vấn đề khó khăn khi bảo lưu,NEU
Người tham gia ẩn danh đúng rồi,NEU
Người tham gia ẩn danh 380 bro connect với t nhé t cũng đang tìm hiểu vụ bảo lưu,NEU
"Người tham gia ẩn danh 380 kb mình vs,mik cx định bảo lưu",NEU
Thì cứ học như bth thôi,NEG
Sang Hoàng được cả m nữa hả m,NEU
Người tham gia ẩn danh 380 mình cũng đang xem xét việc thi lại b ạ. mình ko chắc có nên ko,NEU
Bạn thi lại à,NEU
"Người tham gia ẩn danh tức là đki những môn ng khác cũng đang học kì 2 đó trời, chứ môn đó dạy vào kì 1 kì 2 cũng có mở lớp đâu mà học 1 mình 1 lớp",NEG
"Người tham gia ẩn danh ko, mn học kì 1 thì em học kì 1 cùng",NEU
"Bạn thi lại à, bạn thi lại thì connect mình với. Mình cũng thi lại nên về việc bảo lưu mình đang hơi không hiểu",NEU
Người tham gia ẩn danh để ẩn danh sao add cha,NEU
"Người tham gia ẩn danh 972 qtrong là như vậy em sẽ đi học kì 2 vào thời điểm mng học kì 1, thì em đki tín lệch so với mng thì có khó khăn gì ko ạ",NEU
Người tham gia ẩn danh 380 https://www.facebook.com/profile.php?id=61568963150783,NEU
Tự giác thôi b ơi,NEU
Ai quan tâm bạn ở đâu,NEU
lớn r thì tự giác đi chứ ạ-)) tr mưa to như này kh tự giác nghỉ thì ai nghỉ hộ nữa,NEG
Trường ko cho nghỉ mình tự giác nghỉ đi cho an toàn. Thân thể mình là bố mẹ ban tặng chứ ko phải thầy cô giáo. Ko học hôm nay thì hôm sau học. Cố đi nhồi nhét đc mấy chữ ko may có vấn đề gì bố mẹ khổ bản thân mình khổ.,NEG
"Trường hoàng gia thì mình hoàng gia lên b, giàu thì xe riêng còn kém hơn thì phi taxi đi b",NEG
Lãnh đạo họ đi ô tô nhà cao cửa rộng thì quan tâm mấy đứa ở vùng trũng k?,NEU
Ngọc Lan Hay quá b,NEU
Trường chưa ngập thì chưa nghỉ nhé các em Nguyễn Hà Ly Quỳnh Chi . Khi nào em bay lên nóc nhà thì lí do xin nghỉ chính đáng nhé,POS
trường đã ngập đâu :))),NEU
"Lãnh đạo nó đi ô tô ở chung cư cao cấp khô ráo thoáng mát thì nó quan tâm sinh viên như nào à, nhanh còn đóng học phí cho nó thôi",POS
Nhưng trường khô nên kệ các em hẹ hẹ,NEU
Ko bắt nhé cậu đó là do cậu quyết định,NEU
Drl thì phải có thôi,NEU
Bn t khoanh bừa cx qua nên cứ thắp hương là đc,NEU
chắc là p nghe khó phết,NEG
Xu quá thì ko qua thôi =)))),NEU
Ôn đề toeic nhé,POS
Ôn Tiếng Anh,POS
ôn lìng bạn ơi,POS
Ko cần ôn khoanh bừa cx qua mà,NEG
Người tham gia ẩn danh 368 nghe ở đâu giờ ạ?,NEG
"Người tham gia ẩn danh 642 thấy ai cũng bảo thế,mà nếu hơi biết tiếng anh 1 tí thì liệu có trượt không ạ?",NEU
Người tham gia ẩn danh 249 tìm mấy đề đấy ở đâu ạ,NEU
k phải phờ lo em ơi ít người trượt lắm luôn đen mới trượt thui,NEU
lên ghi toeic placement test rùi luyện thui,NEU
Ôn lằn em ạ,POS
"Nghe tí tiếng anh cho quen tai là được bạn ạ, tin mình",POS
Bùi Nam Hưng Hải Bình nhanh k XA tế,NEU
Triệu TuấnAnh lạy bố,POS
"Sáng sớm dậy thấy trời cứ ngỡ ai vừa đổ nguyên chậu nước từ trên trời xuống, sao mà nó to nó nhiều nó mạnh khiếp",POS
mưa luôn rồi ;-;,NEG
Học ca 7h thầy XA ko biết nói j hơn,NEU
Mưa to quá rồi trường ơi,NEG
"cm đi 30 cây từ đông anh sang, đúng là ngôi trồn lường em yêu",POS
ê không đc rửa chân luôn hả???,POS
t ở Hà Nội 1 thấy cũng mưa to quá chắc trường mình ở Hà Nội 2 nên chưa mưa :)),NEU
thật sự đó huhu,POS
T nhà xa mà ngại đi quá,NEU
Triều khúc ngập tới tầng 1 rồi,NEG
bạn d bn thế,NEU
Quay đầu là bờ,NEU
Quỳnh Như :)) chỗ t đi qua này,NEU
Có trong môn học áaa,NEU
1 tín chỉ,NEG
có a Dương Chiến,NEU
Mình nộp đc 3 năm r k thấy tín hiệu j :)))),NEU
Minh Quyền bạn này ELO 3K độc cô cầu bại r nên k có,POS
Đỗ MinH TuấN mình mới tập chơi thui bạn ạ,NEU
0369693101 đây b oi,POS
Mik xin số zalo ah,NEU
Mai Huong Nguyen Em cũng biết chị là sv năm 2 từ 2 năm trước rồi á chị,NEU
Người tham gia ẩn danh 521 mình đtvt á,NEU
Khanh Toan trap boy,NEU
Phương Linh bn này nè,NEU
Hoàngg Hiếu thề chứ nó chưa em à :))) chị cũng mới sinh viên năm 2 thôi. Chắc k bị cách biệt tuổi tác lắm đâu,NEU
Bảo Ngọc trai đẹp này,POS
Đi thôi em… dùng hẳn acc chính để cmt r,NEU
Người tham gia ẩn danh 521 :))) đi chơi 0 để lại zalo ii,NEG
b ngành nào z,NEU
Lâm Nguyễn hay ha,NEU
Đặng Minh Đức bạn em ứng cử ạ,NEU
Người tham gia ẩn danh aha mình học marketing:))),NEU
Lâm Nguyễn ai v em,NEU
Trangg Thuu Ánh Quỳnh đi,NEU
Hoàngg Hiếu chị nhắc em,POS
Mai Huong Nguyen Em nó đã liên hệ với chị chưa,NEU
Đăng bài còn ẩn danh thì gái nào đi chơi cùng,NEU
Trung Anh Đình Mạnh Lương Trần Ngọc Mạnh tới lượt chị em mình rồi,NEU
Khanh Toan bạn em,NEU
Tớ nha,NEU
ib mình nha,NEU
Hoàngg Hiếu thế em xem còn ai cỡ lớn tuổi thì bảo chị. Chị đưa em bé đấy đi chơi trung thu,POS
Duyệt mấy bài war bẩn 7 học cũng duyệt cho được,NEG
"e năm 3 gpa 2.9 ra trường mà bằng Khá thì có chập cheng k ạ e nghe anh chị nói thấy bằng Khá hèn quá, mà e k biết lực học mình có đủ kéo lên giỏi được k",NEG
Ma Van Tu,NEG
"Kệ người ta chứ, bạn phán xét cũng chẳng liên quan gì tới họ.",NEU
Mình thấy là dù bằng gì thì cũng xứng đáng đc lên sk nhận bằng thôi chứ nhỉ. Bằng gì thì cũng là công sức bỏ ra mà học phí trường có p ít đâu. Có ko học hành ko đc tốt thì cũng đóng đủ học phí cho trường mà ko nhận đc bằng một cách tử tế như những bạn khác thì bất công nhỉt,NEG
"Lấy acc chính ra nch, đừng lấy ảnh a Jack của bọn a ra kích war Tùng Mai Thanh Đỗ Hải",NEG
Bùi Nam Hưng e có cap cut k,NEU
VŨ VĂN THÁI nghĩa là bằng khá thì không có quyền được lên sân khấu nhận bằng? 4 5 năm đại học chẳng nhẽ không xứng đáng nhận được 1 khoảnh khắc kỉ niệm. Khó khăn quá hay sao? Tại sao lại phải kéo một đám bằng khá lên rồi chụp tập thể mà lại không phải là cá nhân? Học phí của trường thì cao mà làm như thế nó không tương xứng với mức học phí mà sinh viên bỏ ra,NEG
có cái bằng là oke rồi,NEU
Bằng khá nhưng lương cao hơn m dc chưa?,NEU
Vũ Nguyễn Trác phải chịu,NEU
"VŨ VĂN THÁI bạn có lạc đề k bạn. Ngta bảo ý là muốn bằng khá cũng dc lên nhận bằng tự dưng bạn bảo thành công mới là đích đến, ý là soạn chat gpt cũng hiểu đề tý dc k ạ",NEG
Vũ Nguyễn Trác không ăn thua,NEU
"Đừng so đo ganh tỵ. Học tập rất quan trọng, nhưng điều cốt yếu là phải biết vận dụng để phát triển bản thân. Người ta sẽ không mãi nhớ đến bạn ở khoảnh khắc nhận tấm bằng tốt nghiệp, mà điều họ khắc ghi chính là bạn trở thành một người thành công về sau. Cuối cùng, giá trị thật sự của bạn nằm ở những gì bạn tạo dựng được trong cuộc sống, chứ không chỉ ở điểm khởi đầu.",NEU
Dù gì đó cũng là công sức của các bạn mà. Ai cũng xứng đáng có những kỷ niệm đẹp hết,POS
Duc Anh ước gì 1000 đô đi học lấy cái bằng là xong rank gì k quan trọng (đgb sẽ đọc đc dòng này),NEU
Em xin shop quần áo ở gần trường với ạ,NEU
1 dây 30k thấy bthg mà nhỉ. chỗ quê bạn bán bao nhiêu,NEG
"Người tham gia ẩn danh éc vậy thường 4 hộp ý bnh tiền là hợp lý vậy, mk thấy 30k là đúng mà nhỉ",POS
Hồng Nhung cứ cmt đi anh e tiếp thu hết,NEU
Gần trg mk có top maket giá cả oki,NEU
T cmt cả một sớ mà bị từ chối nên thôi,NEG
Mỹ Duyên top muôn lăm,POS
wtf con vợ,NEU
"Big c, thành đô, rảnh rảnh sáng ra Phùng khoang mua đồ cx đc",POS
"Thành Đô, fuji mart sau 7h",POS
Dây sữa chua là cái gì vậy bạn? Đừng tap mình mình kh biết thật,NEG
"Ra tạp hoá với ra chợ mà mua, siêu thị thì đợi sale",NEG
Người tham gia ẩn danh 174 4 hộp sữa chua ý,NEU
"Người tham gia ẩn danh 174 23k-26k tức khoảng 6k 1 hộp thôi, 30k là quá mắc",NEG
Người tham gia ẩn danh 574 call video đi,POS
Lát chụp t với,NEU
ChuyênLùaGà mã 10s đổi 1 lần mà bạn,POS
E là không thể,NEG
Xe buýt,NEU
ch đủ to em ơi,NEU
Thiện Phạm mưa bé tí mà to đâu,NEU
"Mưa to là mưa bé, mưa bé là ko mưa",NEG
To chưa,NEU
"mình có thuyền này, b có muốn đi chung không",NEU
SadNhân lập băng hải tặc hở b,NEG
Làm vài con virus vào máy tính rồi phòng thủ xem nó có xâm nhập được ko em,NEU
Năm nhất nen học gì v ạ,NEU
Biết mặt nhau ngay,NEU
tiếng việt nhé,POS
"Người tham gia ẩn danh C, C++",NEG
Anonymous participant 594 phần xem điểm kéo xuống dưới cùng ấy,POS
Đinh Sơn Tùng phần bảo lưu ở đâu v ạ,NEU
Qlđt chuẩn nhất r,POS
qlđt mình vẫn còn hiện c3+ mà miễn từ tháng 5 r mình chưa đi buổi nào thì có sao k ạ (mặc dù phần bảo lưu trong qlđt hiện full 10 c3+ rồi),POS
Dac Quoc pubg :)),POS
16 củ,NEU
B chơi game gì,NEU
"Dac Quoc lol, valo thôi ak",NEU
Dao Duc Anh được chiều nhé,POS
Người tham gia ẩn danh k thì làm con y9000p 2024,NEU
Ngon nhất tầm giá ram 32 bộ nhớ 1T . Ryzen 7,POS
Lh zl 0346740240 mình tư vấn cho,POS
https://trungtran.vn/lenovo-lecoo-pro-14-ryzen-7-32-2k.../,POS
Người tham gia ẩn danh 20-25 thì cứ làm mấy con legion 5 pro cho nó ngon b ạ,POS
Mua đồ apple b2s nè,NEU
"Tốt nhất là dùng 4g đi em ơi, mạng trường nhiều hôm chập cheng lắm",NEU
Người tham gia ẩn danh 811 e dùng mạng trường để đk 4g ạ,POS
Bạn vào đc nó chuyển đến trang đăng nhập r làm như hd là đc nhé,POS
Người tham gia ẩn danh 385 dạ e cảm ơn,POS
Ánh Ngọc bắt đuoc 1 mkt mê trai nhe (((((,POS
Justt Fightt hay quá con vợ,POS
final performative male boss,POS
Đỉnh đỉnh gen đầu tiên,POS
https://forms.gle/Jt6ap1p2PhhfPtLQ8,NEU
Duy Anh còn biết cả cosplay gái,NEU
Quốc Nguyên cảnh này quen lắm =)))),NEU
Bích Ngọc s nhìn quen quen,NEU
Hiểu Quyên tin juan chx,NEU
Nguyễn Trung Hiếu học chi đó,NEU
"F**** C*** PTIT chính thức tuyền tv nha ae, ae dk theo link này nha:",POS
em cũng mê lắm mà ngy em k cho ngắm,POS
Bùi Kên sân khấu này được đấy em,POS
Chắc đang học triết học,NEU
Người tham gia ẩn danh 635 clb đâu vậy :((((( em tìm trên db có thấy đâu,NEU
lập team mà chơi chứ tuyển xong lâu r =))),NEG
"Người tham gia ẩn danh 714 có link nhóm đấy ní,nhưng hết nhận tv r))",NEG
"Ngta tuyển xong r ní ơi,bọn tôi cx ko biết cho đến khi vào tìm tên clb",NEU
Người tham gia ẩn danh https://www.facebook.com/share/1AqrFp1yKx/,NEU
Người tham gia ẩn danh 635 má cay vl,NEU
Người tham gia ẩn danh 635 vcl có clb này hả tìm không thấy,NEG
bạn cho mình hỏi đăng kí vé gửi xe này ở đâu ah,NEU
Buồn quá test toán mà các e k biết:((,NEG
hôm nay thì là đi PV IT PTIT àh,NEU
Bcuoi lắm à mà đăng lên =))),NEU
Bạn đi pvan clb ProPTIT ạ?,NEU
"Hoàng Tùng thật ra thì không như m nghĩ đâu cu, còn nhiều tiêu chí mà :)) chung team t có thằng còn không biết dùng laptop vẫn pass đây",NEU
Hoàng Tùng e cũng trượt hết đây,NEU
"Quyn Đinh à em nổ là mk biết giải mấy bài tin học c3 bằng java, các ac cho giải bài tìm số nguyên tố, vẽ sơ đồ thôi, nhưng em chẳng nhớ j =)))",NEG
